,SNTL_STATION,NSE_BCQC,PBIAS(%)_BCQC,PEAK_NSE_BCQC,PEAK_PBIAS(%)_BCQC,Period(yrs)_BCQC,NSE_DAYMET,PBIAS(%)_DAYMET,PEAK_NSE_DAYMET,PEAK_PBIAS(%)_DAYMET,Period(yrs)_DAYMET,NSE_GRIDMET,PBIAS(%)_GRIDMET,PEAK_NSE_GRIDMET,PEAK_PBIAS(%)_GRIDMET,Period(yrs)_GRIDMET,NSE_PRISM,PBIAS(%)_PRISM,PEAK_NSE_PRISM,PEAK_PBIAS(%)_PRISM,Period(yrs)_PRISM,NSE_RAW,PBIAS(%)_RAW,PEAK_NSE_RAW,PEAK_PBIAS(%)_RAW,Period(yrs)_RAW,SNTL:ID,State,SNTL:Name,SNOTEL_Elev_ft,Latitude,Longitude,Data_Starting_Date,Data_Ending_Date,par_id
53,303_CO,0.608423079478438,10.042388528901817,0.20301767179953034,9.572909645571904,28,0.6445244443662317,-36.32486662737213,0.07889330321166453,-31.287115646857004,27,0.7167953546042745,-30.88770634730132,0.3796624456245837,-24.09172888432116,27,0.7567083274365803,-21.33755821931115,0.5393442343714865,-15.495695084838625,27,0.5698548279024964,-38.71196462327996,0.11089910929634106,-29.55190967284459,28,303,CO,Apishapa,10000,37.33,-105.07,6/10/1980,9/30/2018,co058781
54,304_OR,0.7016960432598099,4.653720549392128,-0.5774930203531905,11.361029445501304,28,0.19633883393840806,-64.76030697520837,-2.7299005428407317,-49.502555569838684,27,0.35921352878174473,-51.34135773416976,-1.6573216984305752,-35.8818119107841,27,0.20504693040966893,-62.884161254603214,-2.3315262499246523,-45.850978503520594,27,0.4829797682990247,-44.10464677811307,-0.8557337534729694,-29.86999580005435,28,304,OR,Arbuckle Mtn,5770,45.19,-119.25,10/1/1978,9/30/2018,or353827
55,306_ID,0.6698592275610149,-28.183566232036377,0.7098986436495618,-9.661641298101893,28,0.4792848491553866,-43.89919683933874,-0.10510021036777006,-26.34934474021197,27,0.413854737084046,-47.58726582912993,-0.5265287480504071,-31.02226915586153,27,0.5352859608754726,-41.452435240942286,0.15242701510921908,-23.182639397136555,27,0.4343645834891477,-44.4974525114844,-0.1336191928377186,-25.10542442395213,28,306,ID,Atlanta Summit,7580,43.76,-115.24,3/6/1979,9/30/2018,id104442
56,307_MT,0.8210417728796274,-6.468207935125776,0.5060263682811352,4.61021566450938,28,0.6092994940169034,-33.80322931831435,-0.4608215348282801,-24.79447601147901,27,0.5045019161632506,-40.28812187055088,-0.7853179582720167,-27.808981019187602,27,0.6479810386280945,-33.89430144979612,-0.33112591045739603,-23.755597627915417,27,0.5944239608970293,-33.294201898068685,-0.1461200047395399,-20.663395022860392,28,307,MT,Badger Pass,6900,48.13,-113.02,10/1/1978,9/28/2018,mt248501
57,308_AZ,0.2883650145086463,-56.52435168298806,0.2749953100951107,-20.007641105059054,28,0.11835809462994408,-74.31958309882225,-0.30069348391673123,-42.00817066865565,27,0.06674432073810876,-79.22487449985086,-0.5018630944240792,-47.65453497537778,27,0.1321052370128436,-75.56213242341998,-0.2270874419640143,-41.24174669232006,27,0.07011119527457399,-79.75636072384455,-0.4697245158577539,-47.91994410143463,28,308,AZ,Baker Butte,7300,34.46,-111.41,9/30/1978,9/30/2018,az026323
58,309_WY,0.35307800823073143,-36.54502169723768,-3.0013503132967387,-19.41682767459245,28,-0.10955534156675896,-67.73634606227016,-16.748194858847164,-51.06022505509868,27,-0.15813748551994555,-65.72708970145477,-15.98378559783886,-49.00094177500315,27,-0.011452486321029687,-61.24356706803465,-13.353382366229472,-45.431905783663595,27,-0.016486169996476008,-58.9628957560236,-11.093765175888029,-40.78201306834179,28,309,WY,Bald Mtn.,9380,44.8,-107.84,10/1/1978,9/30/2018,wy481220
59,310_AZ,0.2422837113290175,-66.95680752822526,-0.5211596923300148,-45.69355936938037,28,0.35061491294702196,-64.95395282748704,-0.21760233011251184,-45.71293690098694,27,0.2953427819394634,-68.51655998630294,-0.3901151229394009,-49.85089250721488,27,0.2969437296715849,-71.66724145155196,-0.5592100969891125,-53.982791178252036,27,-0.0061459021532770395,-84.08319044050491,-1.4338651179847548,-65.10361925380172,28,310,AZ,Baldy,9125,33.98,-109.5,3/7/1979,9/30/2018,az023683
60,311_MT,0.6894737354118601,3.682062963787213,-0.008267454968279297,21.65376810768849,28,0.654586792671398,-10.105279669041696,0.5705511641104616,6.845376711793525,27,0.5483727263625859,-32.391696057817995,0.6762671917776575,-9.997327398386432,27,0.5536133434310535,-36.17074034467398,0.6550778076294059,-16.074292073157388,27,0.6157301247652003,-19.655783106935008,0.6595313454246651,3.632028390817352,28,311,MT,Banfield Mountain,5600,48.57,-115.45,10/1/1970,9/30/2018,mt245015
61,312_ID,0.8012071760007056,-21.077103906574944,0.6382423701453337,-8.238481860529092,28,0.7657062745886594,-27.72313027927547,0.5826628020041179,-14.754947204790644,27,0.5657863573090951,-40.53066653916246,-0.19197843761527755,-27.015315247680398,27,0.8515616942652231,-17.58401697945965,0.7408382806070996,-5.156806850349528,27,0.5636642410485051,-40.126046114744355,0.008864276245776903,-24.05234511533721,28,312,ID,Banner Summit,7040,44.3,-115.23,10/1/1980,9/30/2018,id103448
62,313_MT,0.4341509590844505,-35.260778166533754,-0.2432596396773692,-19.55344691084838,28,0.2505922943109882,-45.32090690676807,-1.4583264083553211,-31.030300139354072,27,0.13791248389458288,-55.10817860916154,-2.7155448977729244,-41.1085973621536,27,0.4177361349718545,-42.87973597576924,-0.9271448982276008,-28.231975113885326,27,0.04155031051525472,-56.42040341007762,-2.398669738071182,-39.02805428665128,28,313,MT,Barker Lakes,8250,46.1,-113.13,10/1/1979,9/30/2018,mt242421
63,314_WY,0.7676735942395553,-21.782545340116425,0.8896051623756799,-6.00523052897957,28,0.8551283821076265,-12.38360883030045,0.8003713034210557,0.29787900461591993,27,0.7302216770143297,-28.14820253886257,0.6396630243188317,-14.861659823791245,27,0.874258662992667,-13.324147701504344,0.9353252502070852,0.496465007693196,27,0.5600315358851952,-38.31920397198925,0.4417812777770658,-19.200400129195312,28,314,WY,Base Camp,7060,43.95,-110.45,10/1/1980,9/30/2018,wy486440
64,315_MT,0.1320318404656471,-50.01521477303292,-2.9007665183961433,-34.98807700920553,28,-0.2759228518653105,-76.30736123232951,-7.494741787777723,-66.47028608297472,27,-0.12973788556642374,-69.29543805151823,-5.244605003041264,-56.30328428516842,27,-0.1207304747026321,-67.94079777224795,-5.312494448097376,-56.0538151704784,27,-0.2553951040493039,-74.36519723564788,-6.638101474442903,-61.96959334733429,28,315,MT,Basin Creek,7180,45.8,-112.52,8/16/1980,9/30/2018,mt241318
65,316_NM,0.7124071733212307,-19.884979439798144,0.4728172295278543,-12.041947029348602,28,0.3583359986699035,-58.78686106014325,-1.5473932240509185,-47.96978561553205,27,0.4262935263783387,-51.29091181594797,-1.1022561240827289,-40.56052667493427,27,0.4936011334681709,-46.714844083718994,-0.6424110616406529,-35.29985937138415,27,0.41083263908612977,-52.28842986497352,-0.8633499865907195,-37.94702934860414,28,316,NM,Bateman,9300,36.51,-106.32,3/6/1979,9/30/2018,nm292820
66,317_WY,0.5736998066183159,-32.61770080467967,-0.3783512140516321,-20.14846986942447,28,0.4362407059274861,-41.39220874486928,-1.0046516875751283,-28.249630049144077,27,0.2037768483021859,-62.6450582724541,-4.189786757769381,-50.07764400679614,27,0.2652612973848508,-58.22976999882676,-3.310084143914924,-45.012383892848646,27,0.09434654136945964,-67.34566846437582,-4.782804523699288,-52.84917374720639,28,317,WY,Battle Mountain,7440,41.05,-107.27,10/1/1985,9/30/2018,co053867
67,318_MT,0.3543934213673936,-45.79811912516047,-1.1441388545894222,-33.668355811959145,28,0.3517746048039555,-48.039016623071106,-1.3221537300207786,-36.2539788909365,27,0.0689795016238427,-62.11219153565153,-3.711772239541945,-52.817280307228366,27,0.37771115774128217,-48.118509902010224,-1.5772642981833638,-37.86712115159091,27,-0.12244040850519955,-70.59984576247166,-4.622803619461816,-58.505963982224976,28,318,MT,Beagle Springs,8850,44.47,-112.98,10/1/1978,9/30/2018,mt245030
68,319_ID,0.6874127356939975,-12.364620862579455,0.061383597496841524,6.6994532660161745,28,0.383261400650045,-46.73808496375351,-0.14429150011984615,-22.190484168202378,27,0.5145902948155336,-40.35868031402405,0.037005096784573865,-19.90819232702295,27,0.6504096489453197,-29.162968761119252,0.496575971497943,-8.8803819735299,27,0.511313931970845,-36.86097278595373,0.09064301392409224,-15.336836529154782,28,319,ID,Bear Basin,5350,44.95,-116.14,10/1/1980,9/30/2018,id105708
69,320_ID,0.8488474030357404,-14.362497943959674,0.8454502615136067,-2.966451433830509,28,0.41473546322980426,-48.85083962737959,-0.5130449191828754,-34.84205188467411,27,0.7626871553958573,-20.30159335616984,0.7110263056206573,-9.625553875632468,27,0.734399301905293,-26.22987750586592,0.6693541644362326,-12.153640609562585,27,0.64889451506735,-33.164367241526904,0.4086756783157932,-20.076092355338695,28,320,ID,Bear Canyon,7900,43.74,-113.94,10/1/1980,9/30/2018,id101671
70,321_NV,0.7192987601571839,-27.12220963613285,-0.053046472416606434,-16.403325928344973,28,0.06489936031632848,-67.25148376863008,-4.225077554651696,-55.999911543442536,27,0.3257679117709621,-52.776054088241864,-2.0484180020856524,-39.750027297140775,27,0.6107133608736042,-38.8889648259948,-0.6097283375495608,-28.568012726687197,27,0.33121533352108445,-52.12795753926548,-1.8440626974380607,-38.82565754549499,28,321,NV,Bear Creek,8040,41.83,-115.45,10/1/1978,9/30/2018,nv263114
71,322_CO,0.4697536306988444,-33.32789283952505,0.10931339966446962,-16.514044305720674,28,-0.1263667775136721,-72.58616533092473,-5.440021578437861,-61.838262713750154,27,0.2227354659150957,-52.47688530977705,-1.7881129947728125,-38.09973957893736,27,0.6177302329195573,-27.60370873163496,0.24063555617878074,-16.208257051088268,27,0.09189828241188867,-56.20519184765886,-1.9499194351737767,-38.44047875431831,28,322,CO,Bear Lake,9500,40.31,-105.64,10/1/1980,9/30/2018,co053496
72,323_ID,0.6841975980277217,-15.46303649835466,0.3322647630230894,-3.4326055573883907,28,0.5767086245167594,-36.355999970701106,0.06837211349651863,-23.447980689584274,27,0.2797420780440041,-53.000041017696155,-1.4109788094640283,-37.83207074950428,27,0.6237634128591654,-34.181271053084465,0.10825698885526937,-21.799414242815427,27,0.4929870664733074,-34.255853009634684,-0.2401804525531725,-18.878210201322307,28,323,ID,Bear Mountain,5400,48.31,-116.07,10/1/1980,9/30/2018,id101363
73,324_ID,0.8178115273210085,-19.782964993140546,0.7750853552675536,-7.709827574351277,28,0.6261536012452382,-38.022537070118545,0.3430768912438016,-21.56581335923318,27,0.455042719965308,-50.1312335958004,-0.6565715921111457,-34.75746354943518,27,0.5253617358171825,-46.45866797530199,-0.09435153884316416,-29.505662700752726,27,0.4862369154182121,-48.45712180746194,-0.3778121462086008,-32.4444251098447,28,324,ID,Bear Saddle,6180,44.61,-116.98,11/3/1980,9/30/2018,id101408
74,325_WY,0.503479015362344,-27.8434681649728,-0.7789198790375171,-17.75860209254664,28,0.07600097646822658,-66.166002482215,-4.4302660858211835,-55.525792505925466,27,0.010184099504487064,-68.1728300385444,-5.244925317391019,-57.67694342604018,27,0.14738118354463825,-61.62210446706366,-3.7513446623354816,-49.07966337916891,27,0.11949449730040895,-58.123633303132756,-3.19805458950642,-44.007550426059744,28,325,WY,Bear Trap Meadow,8200,43.89,-107.06,8/1/1980,9/30/2018,wy485055
75,326_WY,0.6717640273125504,-24.052562213791767,0.7416891368430834,-7.990814072860744,28,0.19556552923158355,-53.05562332037774,-2.1151223306471905,-35.35117193171945,27,0.6706152021622906,-25.009849092853088,0.5218858217161049,-10.906951092452807,27,0.5959658229484374,-31.3761239939678,0.4072629988632085,-15.189895989626972,27,0.3773000319844676,-43.89743882370267,-0.6729270165994745,-25.91585425810773,28,326,WY,Beartooth Lake,9360,44.94,-109.57,7/30/1980,9/30/2018,mt245961
76,327_CO,0.8818827324865952,-3.9337630624060633,0.8894058128975741,2.7186907859440024,28,0.7313556588682553,-31.320841180970877,0.16683258748443486,-22.720243148045142,27,0.8068675038019213,-20.19095205568013,0.3431225436706252,-16.89969980518234,27,0.8692237517733459,-14.50375876400455,0.7018170642876206,-10.893282856371574,27,0.5073084175568852,-44.01102876187329,-1.1724089334336871,-33.629707275168784,28,327,CO,Beartown,11600,37.71,-107.51,7/12/1980,9/30/2018,co053951
77,328_MT,0.7514695066905375,-14.004922768289802,0.6532094293621951,-0.2417644987525893,28,0.5483595219764908,-31.912544195242734,0.12169629569966522,-14.484850171113765,27,0.5664084622096488,-33.94261694270524,-0.09574615387348606,-18.725751153897274,27,0.7816352162927922,-12.520289556770127,0.6466529694478562,2.33755012072255,27,0.528662205732219,-33.52562753629935,0.002257551464892927,-16.753972594529387,28,328,MT,Beaver Creek,7850,44.95,-111.36,10/1/1970,9/30/2018,mt244038
78,329_UT,0.06768299139506573,-72.79002208489263,-6.912625192865282,-56.25349817874922,28,0.35305123893569146,-56.18004672353156,-2.425884856644143,-37.04484552934957,27,0.7012884576791161,-22.04646194374033,-0.137450818731774,-10.653754136379057,27,0.4860743226474642,-46.45744328374199,-2.398502317018939,-33.376263066069015,27,-0.1849134630029972,-86.59585318804703,-10.079466565122463,-70.7900975533994,28,329,UT,Beaver Dams,7990,39.14,-111.56,9/30/1980,9/30/2018,ut425402
79,330_UT,0.7788964239021139,-13.001913809877086,0.5183509901257733,-5.988896482682938,28,0.41661909340590497,-50.28408146172474,-0.37152158810229396,-33.266595944956606,27,0.5390559790328768,-41.961514184081295,-0.1381628505739958,-27.553452165727855,27,0.7223181974572429,-22.49757312199911,0.4380879545801939,-8.891013860459092,27,0.5127670088185037,-41.73269462176953,-0.1251053215113076,-26.116849238588447,28,330,UT,Beaver Divide,8280,40.61,-111.1,10/1/1978,9/30/2018,ut424467
80,331_OR,0.5025085265949822,5.468623841404943,-0.638223101706691,19.17057596921776,28,0.2127155742201936,-44.82717510857271,-0.5732023069885814,-26.33627269805559,27,0.3006369636831673,-47.68148687978686,-0.4522863051016557,-30.85002209545236,27,0.4736355077005371,-27.08973273376781,-0.05113076264198657,-12.538039329905189,27,0.1849793299243334,-52.55939758030137,-0.7066803013581535,-32.315121972684175,28,331,OR,Beaver Reservoir,5150,45.15,-118.22,6/17/1980,9/30/2018,or350412
81,332_UT,0.8274047693634436,-18.640001467596143,0.7955182048866919,-7.030019124914187,28,-0.043804431703742486,-75.8756450920403,-2.601480447044016,-60.60105540215764,27,-0.045368279726495375,-75.83953887478941,-2.795629266404657,-62.26494615088081,27,0.3732378228010368,-55.742787506517246,-0.6788929799008654,-40.51899520992764,27,0.4820882282501073,-48.778981360017966,-0.16039655827616928,-33.20677491571237,28,332,UT,Ben Lomond Peak,7689,41.38,-111.94,10/1/1978,9/30/2018,ut426869
82,333_UT,0.6165610286792567,-39.93514648226069,0.5724588621064708,-20.059377823673678,28,0.2729033817055332,-64.78191173369854,-0.8584234021939587,-46.575469913444735,27,0.5840362330893538,-39.97500740771893,0.2232249838017676,-24.54179368776225,27,0.503548346838099,-49.61690452942106,-0.04602867829624846,-33.2068549525047,27,0.3117960269944399,-61.18797439096141,-0.6054209407444493,-42.539654818943184,28,333,UT,Ben Lomond Trail,5972,41.38,-111.92,9/30/1980,9/30/2018,ut426869
83,334_NV,0.7934434467245444,-19.09713350683193,0.7571620959586061,-9.932323696764174,28,0.1950453146661021,-62.1763680139287,-1.3534833577432797,-48.97943873631648,27,0.8544076916903829,-4.836538600289226,0.6172318920929547,1.8207161033224624,27,0.7097299324017233,-35.478073089143074,0.2345896429836839,-28.241129729210677,27,0.3703262842223293,-51.97391872121045,-0.3516034050098611,-37.290505201448326,28,334,NV,Berry Creek,9377,39.32,-114.62,10/1/1980,9/30/2018,nv264950
84,335_CO,0.6736908929107417,-9.539710991297335,-0.008466725753255577,2.5643303754872786,28,0.5171319635397029,-35.838152919091385,-0.5657230371842277,-24.42514116786509,27,0.4762053702975961,-40.85707985501553,-1.1219959809196498,-29.07691022710877,27,0.6908473875636258,-29.1245611179364,-0.039369556019706486,-19.18035317909272,27,0.4834959779906419,-32.31017852757806,-0.6391867065135795,-18.864382079179443,28,335,CO,Berthoud Summit,11300,39.8,-105.78,10/1/1978,9/30/2018,co052281
85,336_NV,0.4419860615956941,-50.422936007588405,-0.08570019411192886,-34.01993340201633,28,0.2562713199642745,-60.80428189440375,-0.6549615068013899,-40.795864302008965,27,0.2581299171952077,-62.147803331743276,-0.9919418754584062,-46.59720178085214,27,0.18872941143767089,-69.65951888689088,-1.4085748916027812,-55.241831628523066,27,-0.020379046500040632,-81.11702381565087,-2.162443851456956,-65.37387776878357,28,336,NV,Big Bend,6898,41.76,-115.69,10/1/1978,9/30/2018,nv263114
86,337_NV,0.18509795636364945,-57.315575613361894,-2.813072090348506,-43.62401985764306,28,-0.19005456507049656,-80.49039548442136,-8.923681147678552,-72.5387176801751,27,0.24137083651463398,-46.95380316525292,-1.80758045927902,-32.95099877870989,27,-0.12799214362405964,-77.43995740494616,-7.311182597429856,-66.14590763428103,27,-0.1273752621976112,-73.19407843759078,-6.237972147697053,-60.96477240971185,28,337,NV,Big Creek Sum,8685,39.29,-117.11,10/1/1980,9/30/2018,nv267620
87,338_ID,0.6709371416759289,-23.57081752726987,0.5973772557160415,-6.090288467665002,28,0.661036799882349,-24.64233692662064,0.534288966543756,-7.700133208815478,27,0.73645930498262,-22.922053503784927,0.4988441092902074,-10.517191522041074,27,0.6071491917785228,-34.62714682073673,0.3183924140191761,-17.561709813365432,27,0.4558416087030139,-42.03045466245472,-0.14232917309031867,-22.017648433092095,28,338,ID,Big Creek Summit,6560,44.63,-115.79,10/1/1981,9/30/2018,id101514
88,339_UT,0.630579206292794,-24.804476876867103,0.5940415701195153,-6.5572434697818665,28,0.19481818478079016,-56.56226711604132,-0.8828616271299305,-38.56925238585461,27,0.4308948615373657,-41.33780246352738,0.1236284752100667,-22.27303080047856,27,0.2635943959453252,-51.38790352957013,-0.3512073129735136,-31.413149328065433,27,0.41375300184258856,-41.565955095062776,0.2099386381335644,-21.3194612315406,28,339,UT,Big Flat,10349,38.3,-112.36,10/1/1978,9/30/2018,ut425477
89,340_NV,0.8268556576611379,-24.01878226439426,0.6671542567994189,-17.394487667863483,28,0.3808419166793369,-61.68351638096484,-0.2283089041487472,-48.58829100999985,27,0.4968603098088625,-57.85654467641181,-0.059573671173417164,-45.417399991752156,27,-0.042351763438072336,-82.7656135906263,-1.1494510200737973,-65.12339150713103,27,0.4877700399196936,-55.11739271853224,-0.00021559483585775752,-42.100124024867505,28,340,NV,Big Meadow,8235,39.46,-119.94,10/1/1983,9/30/2018,nv266779
90,341_OR,0.6034614609752171,-20.76306218861172,0.3840755516954731,-5.639317773264509,28,0.4064354427749329,-42.69116834163464,-0.013129929207689406,-24.49664030091475,27,-0.2615537261021674,-84.13908457951345,-2.5780994396750887,-64.74805728648997,27,0.1395622789524763,-63.826823367524604,-0.6279455381339771,-41.5527424151346,27,0.18558542938919745,-60.14912039406804,-0.5521668091777723,-39.253460862768115,28,341,OR,Big Red Mountain,6050,42.05,-122.85,10/1/1980,9/30/2018,or350304
91,342_WY,0.8570324076127238,-21.415234554903396,0.5508674929288219,-10.92127372967268,28,0.5413664133953884,-47.42779209855213,-1.4874877489421618,-34.127122384038294,27,0.6986225832419214,-37.92330894855575,-0.5168539218955309,-26.328014307946024,27,0.6862573770171722,-37.273557207872024,-0.5387754183110254,-25.113087357443145,27,0.5774041286199973,-42.69778937757994,-0.7608955428736965,-28.122456915107822,28,342,WY,Big Sandy Opening,9080,42.65,-109.26,3/6/1979,9/30/2018,wy485390
92,343_OR,0.4179739988590532,-29.83889035568965,0.2657950408496127,2.766725154242813,28,0.2540992353481548,-35.54803175521696,-0.4204533331010008,4.332777141911554,27,0.1184438800182207,-68.76694584510629,-0.07846658055382649,-37.75381979397935,27,0.28991464081829377,-48.99000715014046,0.14943841930384685,-14.11884454679592,27,0.12594739002517466,-70.2834005199406,0.07974062704382756,-36.03343521131011,28,343,OR,Bigelow Camp,5130,42.08,-123.34,10/1/1980,9/30/2018,ca043761
